algorithm,volume,density,radius,points,consctruction_time,data_size,query_pairs_time,filtering_time,total_time,min_memory,max_memory,type,seed
find_neighbors,1,800,1,3311684,27.16795731,26791968,5.870782137,19.83172488,56.46668506,1521.988281,2446.105469,density,2
find_neighbors,1,800,1,3311684,27.23427582,26791968,5.79410696,17.98981476,54.5867753,1526.488281,2452.699219,density,2
find_neighbors,1,800,1,3311684,27.17696619,26791968,5.862368107,19.60838675,56.23971653,1528.488281,2443.5625,density,2
find_neighbors,1,800,1,3311684,27.1874938,26791968,5.762624979,20.02852392,56.59268975,1527.738281,2446.394531,density,2
find_neighbors,1,800,1,3311684,27.20026278,26791968,5.871399641,18.40376592,55.06107211,1523.238281,2468.050781,density,2
find_neighbors,1,800,1,3311684,27.56779981,26791968,5.792440414,20.17980099,57.10419011,1521.738281,2444.65625,density,2
find_neighbors,1,800,1,3311684,27.19370961,26791968,5.866010427,20.06621623,56.69731402,1524.488281,2440.171875,density,2
find_neighbors,1,800,1,3311684,27.14983702,26791968,5.847296476,18.30956554,54.85985446,1526.738281,2458.980469,density,2
find_neighbors,1,800,1,3311684,27.15921712,26791968,5.747182369,20.15977836,56.6190865,1524.988281,2456.808594,density,2
find_neighbors,1,900,1,3649801,30.65206051,30140984,8.122569561,19.71540546,63.11971211,1524.738281,2766.195313,density,2
find_neighbors,1,900,1,3649801,30.61565495,30140984,7.085847616,21.79188919,64.17132306,1576.960938,2785.089844,density,2
find_neighbors,1,900,1,3649801,30.63191128,30140984,7.103684902,21.95522642,64.40323901,1570.710938,2776.675781,density,2
find_neighbors,1,900,1,3649801,30.673877,30140984,7.148846149,19.72681069,62.2184875,1572.960938,2779.417969,density,2
find_neighbors,1,900,1,3649801,30.68847775,30140984,7.224483728,22.08553267,64.66495681,1572.960938,2782.691406,density,2
find_neighbors,1,900,1,3649801,30.66906476,30140984,7.126515388,21.79385304,64.28536034,1575.460938,2787.078125,density,2
find_neighbors,1,900,1,3649801,30.64221621,30140984,7.043520212,22.18900919,64.5770216,1574.460938,2792.386719,density,2
find_neighbors,1,900,1,3649801,30.80662847,30140984,7.13844943,19.82769442,62.54152489,1577.460938,2774.082031,density,2
find_neighbors,1,900,1,3649801,30.64545321,30140984,7.087719917,22.22064471,64.67359114,1576.960938,2777.425781,density,2
find_neighbors,1,900,1,3649801,30.79402113,30140984,7.135170698,21.82803917,64.49819136,1573.960938,2778.617188,density,2
find_neighbors_all_balls,0.5,100,1,38790,0.3214387894,342896,0.06793403625,0.05429673195,0.6231222153,1576.210938,1576.460938,volume,2
find_neighbors_all_balls,0.5,100,1,38790,0.321641922,342896,0.05732536316,0.05689167976,0.5786876678,1576.210938,1576.210938,volume,2
find_neighbors_all_balls,0.5,100,1,38790,0.3213660717,342896,0.05668950081,0.05664920807,0.5665097237,1576.210938,1576.210938,volume,2
find_neighbors_all_balls,0.5,100,1,38790,0.3178071976,342896,0.05697607994,0.05590677261,0.5651392937,1576.210938,1576.210938,volume,2
find_neighbors_all_balls,0.5,100,1,38790,0.3196315765,342896,0.05584478378,0.05679249763,0.5688815117,1576.210938,1576.210938,volume,2
find_neighbors_all_balls,0.5,100,1,38790,0.3189475536,342896,0.0574388504,0.05673742294,0.5666122437,1576.210938,1576.210938,volume,2
find_neighbors_all_balls,0.5,100,1,38790,0.3183043003,342896,0.05733919144,0.05590033531,0.5733129978,1576.210938,1576.210938,volume,2
find_neighbors_all_balls,0.5,100,1,38790,0.3230876923,342896,0.05536437035,0.05601477623,0.5682189465,1576.210938,1576.210938,volume,2
find_neighbors_all_balls,0.5,100,1,38790,0.3187878132,342896,0.05691242218,0.05647778511,0.5738997459,1576.210938,1576.210938,volume,2
find_neighbors_all_balls,0.5,100,1,38790,0.3219249249,342896,0.0565071106,0.05636143684,0.5684452057,1576.210938,1576.210938,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.151558876,1113840,0.2426822186,0.1686823368,1.7027812,1575.960938,1576.210938,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.155047655,1113840,0.9866521358,0.1675577164,2.489870548,1312.238281,1575.960938,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.156879663,1113840,0.2121226788,0.1768653393,1.69383049,1312.238281,1312.238281,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.154890299,1113840,0.2079956532,0.1702940464,1.662948608,1312.238281,1312.238281,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.152157307,1113840,0.2116005421,0.1708555222,1.665676355,1312.238281,1312.238281,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.153361082,1113840,0.2156364918,0.1722435951,1.681277275,1312.238281,1312.238281,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.153703451,1113840,0.2115285397,0.1699271202,1.673580885,1312.238281,1312.238281,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.156130791,1113840,0.2138855457,0.1713466644,1.673188448,1312.238281,1312.238281,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.152861595,1113840,0.2112236023,0.1720526218,1.667187929,1312.238281,1312.238281,volume,2
find_neighbors_all_balls,0.7,100,1,136107,1.155961275,1113840,0.9561977386,0.1644263268,2.40632391,1311.738281,1312.238281,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.394176245,2540552,0.4918968678,0.3825244904,3.412718773,1311.738281,1325.386719,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.404208899,2540552,0.4146311283,0.3905649185,3.362976551,1325.386719,1325.394531,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.400349617,2540552,1.172073841,0.377004385,4.093625069,1325.394531,1325.394531,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.401618958,2540552,0.4162824154,0.3901216984,3.37157774,1325.394531,1325.394531,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.399880886,2540552,0.4163272381,0.3885741234,3.352125168,1325.394531,1325.394531,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.409950733,2540552,0.4167797565,0.3872311115,3.36396718,1325.394531,1325.394531,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.397167921,2540552,1.158640146,0.3749599457,4.084198475,1325.394531,1325.394531,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.417025328,2540552,0.4139926434,0.3915894032,3.382539034,1325.394531,1325.394531,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.396656752,2540552,0.4174382687,0.3910048008,3.349896431,1325.394531,1325.394531,volume,2
find_neighbors_all_balls,0.9,100,1,293371,2.406850815,2540552,0.416945219,0.3888585567,3.360502005,1325.394531,1325.394531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.720773458,5150600,1.787255049,0.8854343891,7.570599556,1325.394531,1378.644531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.693469763,5150600,1.807476282,0.9020245075,7.594386339,1283.636719,1378.644531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.711803675,5150600,0.9970517159,0.9142243862,6.813328743,1283.636719,1378.394531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.69040513,5150600,1.810553551,0.8875529766,7.573028564,1283.636719,1378.394531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.71242094,5150600,0.9961025715,0.9229724407,6.819195747,1283.636719,1378.394531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.695361614,5150600,1.800075054,0.8896129131,7.567383051,1283.636719,1378.394531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.675457954,5150600,0.9874360561,0.9091551304,6.758881092,1283.636719,1378.394531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.678643227,5150600,1.781326294,0.9026484489,7.541431427,1283.636719,1378.394531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.689514875,5150600,0.9947011471,0.9177258015,6.790667534,1283.636719,1378.394531,volume,2
find_neighbors_all_balls,1.1,100,1,575391,4.690838575,5150600,1.802324533,0.8946082592,7.567226887,1283.636719,1378.394531,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.289536715,7333640,2.695851803,1.497541666,11.69505811,1283.636719,1436.453125,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.2779634,7333640,1.801618576,1.509019136,10.81718946,1283.636719,1436.449219,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.280519009,7333640,2.534601212,1.501368046,11.5325675,1283.636719,1436.449219,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.247082472,7333640,2.529937267,1.4858706,11.49198318,1283.636719,1436.449219,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.300481319,7333640,2.557896614,1.48617053,11.57637095,1283.636719,1436.449219,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.249099493,7333640,2.56143117,1.460074186,11.4943099,1283.636719,1436.449219,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.296560049,7333640,1.786600351,1.508734465,10.81134963,1283.636719,1436.449219,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.258671045,7333640,2.540504932,1.488570213,11.51004982,1283.636719,1436.449219,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.277810574,7333640,2.534882545,1.495021343,11.5315032,1283.636719,1436.453125,volume,2
find_neighbors_all_balls,1.3,100,1,886912,7.236281395,7333640,2.552073479,1.466593742,11.47869706,1283.636719,1436.449219,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.46524978,11747184,4.456808567,2.920095444,19.12176037,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.43629599,11747184,3.736012936,2.942272425,18.42069316,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.48321819,11747184,3.673056126,2.92208147,18.37960386,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.48725104,11747184,3.680981636,2.901430368,18.37256455,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.44140315,11747184,3.668398857,2.90384841,18.31201863,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.45527983,11747184,4.35818553,2.884875774,18.99520493,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.45308208,11747184,3.745900869,2.944431543,18.44116282,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.45867419,11747184,3.737396955,2.927939415,18.41530919,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.56757641,11747184,3.736294985,2.930135965,18.53379822,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.5,100,1,1403363,11.50755286,11747184,3.713647842,2.96091342,18.48040342,1283.636719,1560.734375,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.6170094,16726032,6.559477329,5.25669384,28.81325865,1283.636719,1719.441406,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.60968256,16726032,6.522640467,5.244208813,28.79144573,1283.636719,1719.445313,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.64927959,16726032,5.738968849,5.335775137,28.12643886,1283.636719,1719.445313,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.71189618,16726032,6.429060936,5.244630575,28.78892541,1283.636719,1719.445313,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.7094934,16726032,5.727004051,5.242720366,28.07169747,1283.636719,1719.445313,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.70851207,16726032,6.43419075,5.235577345,28.77745366,1283.636719,1719.445313,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.66599464,16726032,6.471234798,5.318153858,28.81967473,1283.636719,1719.445313,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.62998748,16726032,5.789361954,5.229057789,28.04153919,1283.636719,1719.445313,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.61289787,16726032,6.473018885,5.236946583,28.72849154,1283.636719,1719.445313,volume,2
find_neighbors_all_balls,1.7,100,1,2026248,16.68122077,16726032,5.791545153,5.282277822,28.16115689,1283.636719,1719.445313,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,22.9842279,23815064,9.453756571,8.887418032,41.85865974,1283.636719,2156.597656,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,23.02766538,23815064,8.769725323,9.016618729,41.38491273,1283.847656,2156.601563,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,23.04735255,23815064,8.724488258,8.889366627,41.23755121,1284.097656,2156.597656,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,22.99172831,23815064,7.895725489,8.871584654,40.32550645,1284.097656,2156.597656,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,22.96718359,23815064,9.422659397,8.962426424,41.92360091,1284.097656,2156.597656,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,23.02007771,23815064,7.928346872,9.033843279,40.55818939,1284.097656,2156.597656,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,22.97565103,23815064,9.428143501,8.967419147,41.94243908,1284.097656,2156.597656,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,23.02213764,23815064,7.899531364,8.889861584,40.39074254,1284.097656,2156.601563,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,23.02716565,23815064,9.418135405,8.874108076,41.88861203,1284.097656,2156.601563,volume,2
find_neighbors_all_balls,1.9,100,1,2806892,23.00540066,23815064,7.911218166,8.852583408,40.34712243,1284.097656,2156.597656,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.12047315,30140984,14.07274985,14.56265783,60.57166433,1284.019531,2927.882813,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.08378649,30140984,14.03563547,14.7122488,60.67361736,1284.019531,2927.886719,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.15049839,30140984,14.08086491,14.42220283,60.50370526,1284.269531,2927.886719,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.20025516,30140984,13.28731775,14.54606199,59.86581683,1284.269531,2927.886719,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.10087323,30140984,14.12909126,14.44947767,60.52407932,1284.269531,2927.886719,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.41247964,30140984,13.27769327,14.41857982,59.94579172,1284.269531,2927.886719,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.21131468,30140984,14.15448236,14.39894366,60.60547352,1284.269531,2927.882813,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.19749904,30140984,13.23531818,14.7053504,59.97518778,1284.269531,2927.886719,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.09697008,30140984,13.20024204,14.63649464,59.7576797,1284.269531,2927.886719,volume,2
find_neighbors_all_balls,2.1,100,1,3765982,31.12562704,30140984,13.9109962,14.59525895,60.47661448,1284.269531,2927.886719,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.38598275,42915648,21.56303382,24.95259047,89.1951797,1284.269531,4272.203125,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.42611933,42915648,20.73499823,25.36956453,88.72272086,1284.199219,4272.210938,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.43549037,42915648,20.66056466,24.92229652,88.32842374,1284.449219,4272.210938,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.37956524,42915648,21.74142241,25.36652803,89.67645907,1284.699219,4272.210938,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.41219258,42915648,19.77410531,25.40698051,87.7801702,1284.949219,4272.214844,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.41575837,42915648,21.58923626,25.43421412,89.636343,1284.949219,4272.210938,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.45887589,42915648,20.97535944,25.44079447,89.06488776,1284.949219,4272.214844,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.40050101,42915648,19.80539608,25.30879831,87.7021625,1284.949219,4272.210938,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.45347643,42915648,20.48861122,25.39867163,88.53757882,1284.949219,4272.210938,volume,2
find_neighbors_all_balls,2.3,100,1,5040424,41.44217873,42915648,21.51814675,24.92463422,89.19413471,1284.949219,4272.210938,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.20376515,54315168,31.83704543,38.75031781,126.687268,1284.949219,6011.96875,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.26725483,54315168,33.30478191,39.05810952,128.5639815,1284.746094,6011.976563,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.26085663,54315168,31.49155545,38.76022029,126.4230883,1284.746094,6011.996094,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.22335005,54315168,31.26349521,38.83645368,126.2487936,1284.515625,6011.980469,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.44314194,54315168,32.28954864,38.97517562,127.6520195,1284.5,6011.996094,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.19812274,54315168,31.11261296,38.83269167,126.0627749,1284.515625,6011.988281,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.14301658,54315168,33.56012726,39.05558062,128.6908822,1284.507813,6011.996094,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.18859291,54315168,31.62756729,38.70673728,126.4294975,1284.515625,6011.996094,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.26629114,54315168,31.49496698,39.03407407,126.7208323,1284.515625,6011.996094,volume,2
find_neighbors_all_balls,2.5,100,1,6505774,54.16227913,54315168,31.31944537,39.0193665,126.415463,1284.515625,6011.992188,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.38191414,68742680,47.73100448,59.33356953,177.9406741,1284.511719,8392.449219,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.21469641,68742680,48.50857854,59.44114256,178.65819,1284.441406,8392.464844,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.25208712,68742680,45.83759475,59.34138441,175.9064841,1284.441406,8392.507813,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.31717634,68742680,47.71612167,59.2511344,177.7527897,1284.484375,8392.464844,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.52217174,68742680,48.76980114,59.40638638,179.1806586,1284.445313,8392.503906,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.46568036,68742680,46.21630955,58.39502764,175.746434,1284.480469,8392.476563,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.50475812,68742680,48.70697451,58.3986032,178.3086963,1284.453125,8392.503906,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.55542088,68742680,45.80380273,58.72007179,175.7660613,1284.484375,8392.480469,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.13270521,68742680,47.77864671,59.3647306,177.7415679,1284.457031,8392.5,volume,2
find_neighbors_all_balls,2.7,100,1,8132074,68.27582788,68742680,48.79734731,58.27348876,178.0579617,1284.480469,8392.484375,volume,2
find_neighbors_all_balls,1,100,0.5,417652,3.508689165,3617384,0.845253706,0.5845623016,5.127853155,1284.460938,1349.453125,radius,2
find_neighbors_all_balls,1,100,0.5,417652,3.497212648,3617384,0.7743155956,0.5893032551,5.019782782,1284.636719,1349.453125,radius,2
find_neighbors_all_balls,1,100,0.5,417652,3.496864796,3617384,0.7792859077,0.5805222988,5.013299704,1284.636719,1349.453125,radius,2
find_neighbors_all_balls,1,100,0.5,417652,3.490598917,3617384,0.7765100002,0.5831971169,5.008709908,1284.636719,1349.453125,radius,2
find_neighbors_all_balls,1,100,0.5,417652,3.489180326,3617384,0.7827348709,0.5852618217,5.023552179,1284.636719,1349.453125,radius,2
find_neighbors_all_balls,1,100,0.5,417652,3.508272171,3617384,1.592487812,0.5706503391,5.830727577,1284.636719,1349.453125,radius,2
find_neighbors_all_balls,1,100,0.5,417652,3.504770041,3617384,0.7770960331,0.588133812,5.043721199,1284.386719,1349.203125,radius,2
find_neighbors_all_balls,1,100,0.5,417652,3.491668224,3617384,0.7777016163,0.5859568119,5.008303881,1284.386719,1349.203125,radius,2
find_neighbors_all_balls,1,100,0.5,417652,3.505259514,3617384,1.527984142,0.569163084,5.762401342,1284.386719,1349.203125,radius,2
find_neighbors_all_balls,1,100,0.5,417652,3.52342844,3617384,0.7790019512,0.5919313431,5.072947979,1284.386719,1349.203125,radius,2
find_neighbors_all_balls,1,100,1,407387,3.357641697,3617384,1.562062025,0.5874159336,5.655608177,1284.136719,1345.863281,radius,2
find_neighbors_all_balls,1,100,1,407387,3.363247156,3617384,0.7026052475,0.6042983532,4.843967915,1345.863281,1345.890625,radius,2
find_neighbors_all_balls,1,100,1,407387,3.355853081,3617384,0.6990289688,0.6046202183,4.818226576,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1,407387,3.39759469,3617384,1.462541103,0.6011483669,5.623720646,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1,407387,3.443800688,3617384,0.7036292553,0.6052935123,4.928023815,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1,407387,3.359027624,3617384,1.456347704,0.5857949257,5.560323477,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1,407387,3.360842228,3617384,0.6977374554,0.6021792889,4.83326745,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1,407387,3.367672443,3617384,0.6997363567,0.5964794159,4.8215487,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1,407387,3.398154497,3617384,1.475065231,0.5970172882,5.630831242,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1,407387,3.359270573,3617384,0.7008640766,0.6046202183,4.833786488,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.292006254,3215432,1.512675285,0.6462213993,5.602131605,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.259248018,3215432,0.6740658283,0.6536390781,4.760194063,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.261808872,3215432,0.6758215427,0.647903204,4.745785475,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.305858612,3215432,1.439303875,0.646122694,5.549127817,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.261659861,3215432,0.6760864258,0.639639616,4.753377676,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.256149769,3215432,1.451117039,0.6381602287,5.504035473,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.266325951,3215432,0.6740341187,0.6537051201,4.764384985,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.296765327,3215432,0.6832826138,0.6625416279,4.809042215,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.285829782,3215432,1.459586859,0.6491613388,5.555206776,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,1.5,396012,3.271051645,3215432,0.6743943691,0.6654965878,4.778968096,1345.890625,1345.890625,radius,2
find_neighbors_all_balls,1,100,2,417569,3.444075346,3617384,1.625230551,0.847263813,6.085908175,1345.890625,1356.023438,radius,2
find_neighbors_all_balls,1,100,2,417569,3.406584024,3617384,0.8356385231,0.8699321747,5.289404392,1284.136719,1351.53125,radius,2
find_neighbors_all_balls,1,100,2,417569,3.413820982,3617384,0.850944519,0.8924953938,5.336713076,1284.136719,1351.53125,radius,2
find_neighbors_all_balls,1,100,2,417569,3.441389561,3617384,1.643894434,0.8487157822,6.100945711,1284.136719,1351.53125,radius,2
find_neighbors_all_balls,1,100,2,417569,3.419622421,3617384,0.8335249424,0.8712973595,5.300793886,1284.136719,1351.53125,radius,2
find_neighbors_all_balls,1,100,2,417569,3.393360615,3617384,0.8332576752,0.8503465652,5.243584156,1284.136719,1351.53125,radius,2
find_neighbors_all_balls,1,100,2,417569,3.410409927,3617384,1.622571945,0.8339364529,6.031860352,1284.136719,1351.53125,radius,2
find_neighbors_all_balls,1,100,2,417569,3.417235851,3617384,0.8243863583,0.8726434708,5.290179014,1284.136719,1351.53125,radius,2
find_neighbors_all_balls,1,100,2,417569,3.403256178,3617384,1.642989159,0.8454072475,6.058772564,1284.136719,1351.53125,radius,2
find_neighbors_all_balls,1,100,2,417569,3.395782709,3617384,0.8317470551,0.8665251732,5.271053791,1284.136719,1351.53125,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.681360006,3617384,1.770933867,0.9662332535,6.583431244,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.69022727,3617384,0.9256305695,0.9850926399,5.783541679,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.671787739,3617384,0.9303357601,0.9811000824,5.759133577,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.667499542,3617384,1.731627464,0.960912466,6.530056238,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.674679279,3617384,0.932135582,0.9643139839,5.76167798,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.661391735,3617384,1.700294256,0.9418928623,6.473929167,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.682673693,3617384,0.9336256981,0.9637961388,5.760769367,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.677460194,3617384,0.9298560619,0.9652831554,5.745717049,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.692706823,3617384,1.723497868,0.9538302422,6.541290998,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,2.5,448314,3.663420677,3617384,0.9199283123,0.9703087807,5.73206234,1284.136719,1357.234375,radius,2
find_neighbors_all_balls,1,100,3,435667,3.572583437,3617384,1.705288649,1.010807276,6.452096224,1284.136719,1353.160156,radius,2
find_neighbors_all_balls,1,100,3,435667,3.568691015,3617384,0.8914518356,1.037608862,5.684468508,1283.886719,1352.910156,radius,2
find_neighbors_all_balls,1,100,3,435667,3.560039282,3617384,1.649785995,1.004477978,6.385972261,1283.886719,1352.910156,radius,2
find_neighbors_all_balls,1,100,3,435667,3.555225611,3617384,0.8910062313,1.038024902,5.664083481,1283.886719,1352.910156,radius,2
find_neighbors_all_balls,1,100,3,435667,3.60317111,3617384,1.667789459,1.007427216,6.449290037,1283.886719,1352.910156,radius,2
find_neighbors_all_balls,1,100,3,435667,3.551676273,3617384,0.8957996368,1.0187006,5.651505232,1283.886719,1352.910156,radius,2
find_neighbors_all_balls,1,100,3,435667,3.562830687,3617384,0.8951585293,1.013595581,5.642663479,1283.886719,1352.910156,radius,2
find_neighbors_all_balls,1,100,3,435667,3.544177532,3617384,1.667345047,1.005565405,6.386480331,1283.886719,1352.910156,radius,2
find_neighbors_all_balls,1,100,3,435667,3.565011263,3617384,0.8964715004,1.02271986,5.671745062,1283.886719,1352.910156,radius,2
find_neighbors_all_balls,1,100,3,435667,3.565873146,3617384,0.8926541805,1.014686346,5.647473335,1283.886719,1352.910156,radius,2
find_neighbors_all_balls,1,100,3.5,396706,3.258172274,3215432,1.59180975,0.9712729454,5.973368645,1283.886719,1345.734375,radius,2
find_neighbors_all_balls,1,100,3.5,396706,3.27570653,3215432,0.7330605984,0.9970757961,5.179002762,1345.734375,1345.792969,radius,2
find_neighbors_all_balls,1,100,3.5,396706,3.288813353,3215432,1.504969358,0.9718956947,5.932975292,1345.792969,1345.792969,radius,2
find_neighbors_all_balls,1,100,3.5,396706,3.265815496,3215432,0.7343640327,0.9823760986,5.158900023,1345.792969,1345.792969,radius,2
find_neighbors_all_balls,1,100,3.5,396706,3.29052496,3215432,0.7342121601,1.00586462,5.197467089,1345.792969,1345.792969,radius,2
